food_name,calories_kcal,protein_g,carbs_g,fat_g,sodium_mg,sugar_g,calorie_density,protein_ratio,carbs_ratio,fats_ratio,sugar_ratio
"Yokids Squeezers, Organic Lowfat Yogurt, Lemonade, Blueberry",448.0,0.0,0.0,1.79,0.0,14.29,4.48,0.0,0.0,0.3995535705367108,3.189732135737205
"Yobaby, Organic Whole Milk Yogurt, Vanilla",393.0,0.0,0.0,3.12,0.0,12.5,3.93,0.0,0.0,0.7938931277509081,3.180661569514856
"Yobaby, Organic Whole Milk Yogurt, Mango",435.0,0.0,0.0,3.12,0.0,11.46,4.35,0.0,0.0,0.7172413776615141,2.634482752564408
"Yotoddler, Organic Whole Milk Yogurt, Strawberry-Beet-Berry",477.0,0.0,0.0,3.33,0.0,11.43,4.77,0.0,0.0,0.6981132060836202,2.396226410070804
"Yotoddler, Organic Whole Milk Yogurt, Pear, Spinach, Mango",439.0,0.0,0.0,3.33,0.0,11.43,4.39,0.0,0.0,0.758542139502182,2.6036446409939757
Yobaby Organic Whole Milk Yogurt,435.0,0.0,0.0,3.12,0.0,11.46,4.35,0.0,0.0,0.7172413776615141,2.634482752564408
"Organic Whole Milk Yogurt, Strawberry-Beet-Berry",477.0,0.0,0.0,3.33,0.0,11.43,4.77,0.0,0.0,0.6981132060836202,2.396226410070804
"Organic Whole Milk Yogurt, Pear-Spinach-Mango",477.0,0.0,0.0,3.33,0.0,11.43,4.77,0.0,0.0,0.6981132060836202,2.396226410070804
"Greek Nonfat Yogurt, Vanilla",368.0,0.0,0.0,0.0,0.0,12.33,3.68,0.0,0.0,0.0,3.3505434691561318
"Yotot, Whole Milk Yogurt With Fruit & Cereal, Raspberry, Pear",406.0,0.0,0.0,3.1,0.0,11.5,4.06,0.0,0.0,0.7635467961488995,2.8325123082943047
"Yokids Squeezers, Organic Lowfat Yogurt, Strawberry",439.0,0.0,0.0,1.9,0.0,13.33,4.39,0.0,0.0,0.4328018213375812,3.036446462331557
"Yokids, Organic Lowfat Yogurt Squeeze, Strawberry, Banana",397.0,0.0,0.0,1.9,0.0,13.33,3.97,0.0,0.0,0.4785894194493969,3.3576826111897162
"Yokids, Organic Strawberry Lowfat Yogurt, Strawberry",439.0,0.0,0.0,1.9,0.0,13.33,4.39,0.0,0.0,0.4328018213375812,3.036446462331557
"Yokids, Squeeze Organic Blueberry Lowfat Yogurt, Blueberry Blitz",439.0,0.0,0.0,1.9,0.0,13.33,4.39,0.0,0.0,0.4328018213375812,3.036446462331557
"Yokids, Lowfat Yogurt Squeeze, Organic Strawberry Banana",397.0,0.0,0.0,1.9,0.0,13.33,3.97,0.0,0.0,0.4785894194493969,3.3576826111897162
"Greek Nonfat Yogurt, Cafe Lette",364.0,0.0,0.0,0.0,0.0,12.0,3.64,0.0,0.0,0.0,3.2967032876464195
"Petite Creme, Organic Low Fat Sweet Fresh Cheese, Vive La Vanilla!",389.0,0.0,0.0,1.67,0.0,12.0,3.89,0.0,0.0,0.42930591149278685,3.084832896954157
Lowfat Petite Cream,364.0,0.0,0.0,1.67,0.0,10.0,3.64,0.0,0.0,0.4587912075307934,2.74725273970535
"Greek And Chia Nonfat Yogurt, Blood Orange",364.0,0.0,0.0,0.67,0.0,11.33,3.64,0.0,0.0,0.18406593356025844,3.112637354086161
Greek Nonfat Yogurt With Chia Seeds,389.0,0.0,0.0,0.67,0.0,11.33,3.89,0.0,0.0,0.1722365034132738,2.9125963935408836
Sweet Fresh Cheese,364.0,0.0,0.0,1.67,0.0,10.0,3.64,0.0,0.0,0.4587912075307934,2.74725273970535
"Oh My Yog!, Organic Trilayer Yogurt, Madagascar Vanilla Bean",469.0,0.0,0.0,3.53,0.0,15.29,4.69,0.0,0.0,0.7526652435977287,3.260127924818491
"Oh My Yog!, Organic Trilayer Yogurt, Wild Quebec Blueberry",418.0,0.0,0.0,3.53,0.0,12.35,4.18,0.0,0.0,0.8444976056351732,2.954545447477164
"Oh My Yog, Organic Trilayer Yogurt, Pacific Coast Strawberry",418.0,0.0,0.0,3.53,0.0,12.35,4.18,0.0,0.0,0.8444976056351732,2.954545447477164
"Oh My Yog, Organic Trilayer Yogurt, Gingered, Pear",469.0,0.0,0.0,3.53,0.0,15.88,4.69,0.0,0.0,0.7526652435977287,3.385927498111029
"Oh My Yog!, Organic Trilayer Yogurt, Apple Cinnamon",469.0,0.0,0.0,3.53,0.0,15.29,4.69,0.0,0.0,0.7526652435977287,3.260127924818491
"Yokids Squeezers, Organic Lowfat Yogurt, Birthday Cake",448.0,0.0,0.0,1.79,0.0,14.29,4.48,0.0,0.0,0.3995535705367108,3.189732135737205
"Oh My Yog !, Organic Trilayer Yogurt, Pumpkin",494.0,0.0,0.0,4.12,0.0,14.12,4.94,0.0,0.0,0.8340080954777165,2.858299589355669
"Organic Greek Whole Milk Yogurt, Vanilla Bean",406.0,0.0,0.0,3.08,0.0,8.37,4.06,0.0,0.0,0.7586206877866486,2.0615763496020287
"Organic Greek Whole Milk Yogurt, Strawberry",418.0,0.0,0.0,3.0,0.0,10.0,4.18,0.0,0.0,0.717703347565303,2.3923444918843435
"Greek Yogurt, Blueberry",389.0,0.0,0.0,3.0,0.0,8.67,3.89,0.0,0.0,0.7712082242385393,2.2287917680493785
"Organic Greek Whole Milk Yogurt, Honey",531.0,0.0,0.0,3.0,0.0,16.0,5.31,0.0,0.0,0.5649717503484525,3.0131826685250798
"Organic Greek Whole Milk Yogurt, Cherry",418.0,0.0,0.0,3.0,0.0,9.33,4.18,0.0,0.0,0.717703347565303,2.232057410928092
Oatmeal Single Grain Baby Cereal,1674.0,0.0,0.0,6.67,0.0,6.67,16.74,0.0,0.0,0.398446833692684,0.398446833692684
Organic Just Apples,209.0,0.0,0.0,0.0,0.0,11.67,2.09,0.0,0.0,0.0,5.5837320306998475
Organic Just Carrots,176.0,0.0,0.0,0.0,0.0,5.0,1.76,0.0,0.0,0.0,2.8409090747675623
"Classics Apricot, Pear & Apple Puree",406.0,0.0,0.0,0.0,0.0,16.81,4.06,0.0,0.0,0.0,4.140394078471935
"Pureed Baby Food, Apples, Mango & Kiwi",335.0,0.0,0.0,0.0,0.0,14.16,3.35,0.0,0.0,0.0,4.2268656590242815
Organic Just Sweet Potatoes,418.0,0.0,0.0,0.0,0.0,10.0,4.18,0.0,0.0,0.0,2.3923444918843435
"Organic Baby Puree Food, Apple, Kiwi, Spinach",209.0,0.0,0.0,0.0,0.0,10.0,2.09,0.0,0.0,0.0,4.784688972322063
"Organic Banana, Cinnamon & Granola",314.0,0.0,0.0,0.0,0.0,10.0,3.14,0.0,0.0,0.0,3.1847133656537787
"Organic Banana, Mango & Sweet Potatoes",347.0,0.0,0.0,0.0,0.0,13.33,3.47,0.0,0.0,0.0,3.841498548007209
Organic Just Butternut Squash & Sweet Corn,280.0,0.0,0.0,0.0,0.0,3.33,2.8,0.0,0.0,0.0,1.1892857100382654
"Pear, Kale & Cucumber",243.0,0.0,0.0,0.0,0.0,8.33,2.43,0.0,0.0,0.0,3.4279835249877224
Organic Just Peas & Spinach,280.0,0.0,0.0,0.0,0.0,3.33,2.8,0.0,0.0,0.0,1.1892857100382654
Macaroni & Beef With Vegetables Puree,335.0,0.0,0.0,4.42,0.0,3.54,3.35,0.0,0.0,1.3194029811361105,1.0567164147560704
Classics Corn & Sweet Potato Puree,368.0,0.0,0.0,0.44,0.0,5.31,3.68,0.0,0.0,0.11956521706639887,1.4429347786876772
"Classics Baby Food Purry, Banana & Mixed Berry",335.0,0.0,0.0,0.0,0.0,13.27,3.35,0.0,0.0,0.0,3.9611940180262866
"Pureed Baby Food, Squash",130.0,0.0,0.0,0.0,0.0,1.77,1.3,0.0,0.0,0.0,1.361538451065089
"Stage 2, Classics Mango",222.0,0.0,0.0,0.44,0.0,10.62,2.22,0.0,0.0,0.19819819730541355,4.783783762235208
"Pureed Baby Food, Banana, Apple & Strawberry",297.0,0.0,0.0,0.0,0.0,13.27,2.97,0.0,0.0,0.0,4.468013452969652
"Fruities, Peach, Apple & Banana Puree",222.0,0.0,0.0,0.0,0.0,10.62,2.22,0.0,0.0,0.0,4.783783762235208
"Apple, Peach & Strawberry Puree",222.0,0.0,0.0,0.0,0.0,9.73,2.22,0.0,0.0,0.0,4.382882863140168
"Fruities, Pear, Mango & Squash Puree",259.0,0.0,0.0,0.44,0.0,9.73,2.59,0.0,0.0,0.16988416922824645,3.7567567422519046
"Fruities On-The-Go, Purred Baby Food, Banana, Pear & Sweet Potato Puree",335.0,0.0,0.0,0.0,0.0,11.5,3.35,0.0,0.0,0.0,3.4328358106482515
"Pureed Baby Food, Apple, Mango & Carrot Puree",259.0,0.0,0.0,0.0,0.0,11.5,2.59,0.0,0.0,0.0,4.440154423010987
"Pureed Baby Food, Apple, Sweet Potato, Pineapple",297.0,0.0,0.0,0.0,0.0,10.62,2.97,0.0,0.0,0.0,3.5757575637179877
"Fruities On-The-Go, Pureed Baby Food, Pear, Banana & Raspberry",297.0,0.0,0.0,0.0,0.0,11.5,2.97,0.0,0.0,0.0,3.872053859016654
"Breakfast On-The-Go, Pureed Baby Food, Yogurt, Banana & Strawbery Blend",389.0,0.0,0.0,1.4,0.0,12.15,3.89,0.0,0.0,0.3598971713113183,3.1233933081660843
"Pureed Baby Food, Yogurt, Vanilla & Apple Blend",389.0,0.0,0.0,1.4,0.0,14.02,3.89,0.0,0.0,0.3598971713113183,3.604113101274774
Yogurt Blends With Whole Grain,389.0,0.0,0.0,1.4,0.0,14.02,3.89,0.0,0.0,0.3598971713113183,3.604113101274774
"Pear & Raspberry Puree With Oat, Pear, Raspberry",272.0,0.0,0.0,0.0,0.0,11.21,2.72,0.0,0.0,0.0,4.12132351425984
Apple & Sweet Potato Puree With Mixed Grains,272.0,0.0,0.0,0.0,0.0,9.35,2.72,0.0,0.0,0.0,3.4374999873621324
"Yogurt, Apple, Raisin & Granola Blend",389.0,0.0,0.0,1.4,0.0,14.95,3.89,0.0,0.0,0.3598971713113183,3.843187650788721
"Veggies On-The-Go, Pureed Baby Food, Squash, Peas & Pears Blend",213.0,0.0,0.0,0.0,0.0,6.06,2.13,0.0,0.0,0.0,2.845070409178073
"Veggies On The Go, Pureed Baby Food, Pumpkin, Zucchini & Apple Blend",188.0,0.0,0.0,0.0,0.0,6.06,1.88,0.0,0.0,0.0,3.2234042381733814
"Carrot, Broccoli & Pear Puree",213.0,0.0,0.0,0.0,0.0,6.06,2.13,0.0,0.0,0.0,2.845070409178073
"Goya, Stage 4 Fruit Puree",335.0,0.0,0.0,0.44,0.0,11.5,3.35,0.0,0.0,0.13134328319002003,3.4328358106482515
"Fruities On-The-Go, Baby Food Puree, Peach, Apple & Banana",255.0,0.0,0.0,0.0,0.0,11.11,2.55,0.0,0.0,0.0,4.3568627280123025
"Fruities On-The-Go, Baby Food Puree, Apple, Peach & Strawberry",255.0,0.0,0.0,0.0,0.0,10.1,2.55,0.0,0.0,0.0,3.9607842981930026
"Fruities On-The-Go, Pureed Baby Food, Pear, Banana & Raspberry",297.0,0.0,0.0,0.0,0.0,12.12,2.97,0.0,0.0,0.0,4.080808067067986
"Fruities On-The-G0, Banana, Pear & Sweet Potato Puree",339.0,0.0,0.0,0.0,0.0,12.12,3.39,0.0,0.0,0.0,3.5752212283916776
Just Honeycrisp Apples,209.0,0.0,0.0,0.0,0.0,11.67,2.09,0.0,0.0,0.0,5.5837320306998475
Bananas,418.0,0.0,0.0,0.0,0.0,16.67,4.18,0.0,0.0,0.0,3.9880382679712008
"Baby Food Puree, Just Sweet Potatoes",418.0,0.0,0.0,0.0,0.0,10.0,4.18,0.0,0.0,0.0,2.3923444918843435
"Baby Food Puree, Just Carrots",176.0,0.0,0.0,0.0,0.0,5.0,1.76,0.0,0.0,0.0,2.8409090747675623
Just Bartlett Pears,280.0,0.0,0.0,0.0,0.0,10.0,2.8,0.0,0.0,0.0,3.5714285586734693
Just Butternut Squash,176.0,0.0,0.0,0.0,0.0,1.67,1.76,0.0,0.0,0.0,0.9488636309723656
"Pureed Baby Food, Sugar Snap Peas",138.0,0.0,0.0,0.0,0.0,3.33,1.38,0.0,0.0,0.0,2.4130434607750475
"100% Natural Pureed Baby Food, Just Green Beans",176.0,0.0,0.0,0.0,0.0,1.67,1.76,0.0,0.0,0.0,0.9488636309723656
"Pureed Baby Food, Sweet Corn & Green Beans",243.0,0.0,0.0,0.0,0.0,3.33,2.43,0.0,0.0,0.0,1.3703703647309862
Just Peat & Blueberry,243.0,0.0,0.0,0.0,0.0,10.0,2.43,0.0,0.0,0.0,4.1152263205134725
"Pureed Baby Food, Banana, Orange & Pineapple",314.0,0.0,0.0,0.0,0.0,13.33,3.14,0.0,0.0,0.0,4.245222916416488
"Just Raspberry, Apple & Beets Baby Food",209.0,0.0,0.0,0.0,0.0,10.0,2.09,0.0,0.0,0.0,4.784688972322063
Just Apple & Blackberry,243.0,0.0,0.0,0.0,0.0,11.67,2.43,0.0,0.0,0.0,4.802469116039221
"Beets, Pear & Pomegranate Puree",243.0,0.0,0.0,0.0,0.0,8.33,2.43,0.0,0.0,0.0,3.4279835249877224
Stage 2 Baby Food Puree,243.0,0.0,0.0,0.0,0.0,11.67,2.43,0.0,0.0,0.0,4.802469116039221
"Pureed Baby Food, Pear, Raspberry & Asparagus",243.0,0.0,0.0,0.0,0.0,8.33,2.43,0.0,0.0,0.0,3.4279835249877224
"Pureed Baby Food, Banana, Blueberry & Green Beans",314.0,0.0,0.0,0.0,0.0,11.67,3.14,0.0,0.0,0.0,3.71656049771796
"Just Pineapple, Pear & Avocado",243.0,0.0,0.0,1.67,0.0,10.0,2.43,0.0,0.0,0.6872427955257497,4.1152263205134725
Just Pear & Black Cherry,280.0,0.0,0.0,0.0,0.0,10.0,2.8,0.0,0.0,0.0,3.5714285586734693
"Just Peas, Green Beans & Asparagus",209.0,0.0,0.0,0.0,0.0,3.33,2.09,0.0,0.0,0.0,1.5933014277832467
Apple & Pumpkin,243.0,0.0,0.0,0.0,0.0,8.33,2.43,0.0,0.0,0.0,3.4279835249877224
"Just Guava, Pear & Strawberry",176.0,0.0,0.0,0.0,0.0,8.33,1.76,0.0,0.0,0.0,4.732954518562758
"Baby Food Puree, Just Mango, Apple & Avocado",280.0,0.0,0.0,1.67,0.0,11.67,2.8,0.0,0.0,0.5964285692984693,4.167857127971939
"Apple, Cinnamon & Granola",243.0,0.0,0.0,0.0,0.0,8.33,2.43,0.0,0.0,0.0,3.4279835249877224
"100% Natural Pureed Baby Food, Just Corn, Squash & Apple",280.0,0.0,0.0,0.0,0.0,5.0,2.8,0.0,0.0,0.0,1.7857142793367347
Just Raspberry & Carrot Baby Food,176.0,0.0,0.0,0.0,0.0,5.0,1.76,0.0,0.0,0.0,2.8409090747675623
"Baby Food Puree, Just Carrot, Corn & Pumpkin",209.0,0.0,0.0,0.0,0.0,5.0,2.09,0.0,0.0,0.0,2.3923444861610315
"Just Spinach, Zucchini & Peas Baby Food",138.0,0.0,0.0,0.0,0.0,1.67,1.38,0.0,0.0,0.0,1.2101449187670656
"Pureed Baby Food, Apple,Kale",209.0,0.0,0.0,0.0,0.0,10.0,2.09,0.0,0.0,0.0,4.784688972322063
"Pureed Baby Food, Pineapple, Kale, Apple & Carrot",209.0,0.0,0.0,0.0,0.0,8.33,2.09,0.0,0.0,0.0,3.985645913944278
"Sweet Corn, Kale & Spinach Puree",209.0,0.0,0.0,0.0,0.0,3.33,2.09,0.0,0.0,0.0,1.5933014277832467
"Corn, Black Bean & Amaranth Baby Food",280.0,0.0,0.0,0.83,0.0,1.67,2.8,0.0,0.0,0.29642857036989795,0.5964285692984693
"Sweet Potato, Squash & Peas Pureed Baby Food",347.0,0.0,0.0,0.0,0.0,6.67,3.47,0.0,0.0,0.0,1.9221901961896537
"Pureed Baby Food, Spinach, Zucchini & Quinoa",176.0,0.0,0.0,2.08,0.0,0.83,1.76,0.0,0.0,1.181818175103306,0.4715909064114153
"Puree, Mango, Kiwi & Papaya",243.0,0.0,0.0,0.0,0.0,11.67,2.43,0.0,0.0,0.0,4.802469116039221
"Mango, Carrot, Strawberry & Chia Baby Food",209.0,0.0,0.0,1.25,0.0,8.33,2.09,0.0,0.0,0.5980861215402579,3.985645913944278
"Apple, Squash & Zucchini Pureed Baby Food",176.0,0.0,0.0,0.0,0.0,6.67,1.76,0.0,0.0,0.0,3.789772705739928
Just Apple & Aronia Berry Baby Food,243.0,0.0,0.0,0.0,0.0,10.83,2.43,0.0,0.0,0.0,4.45679010511609
"Pureed Baby Food, Apple, Zucchini",176.0,0.0,0.0,0.0,0.0,7.5,1.76,0.0,0.0,0.0,4.261363612151343
"Pureed Baby Food, Carrot, Sweet Corn & Garbanzo Bean",314.0,0.0,0.0,0.83,0.0,5.83,3.14,0.0,0.0,0.26433120934926363,1.8566878921761534
"Pureed Baby Food, Apple, Berry & Black Bean",280.0,0.0,0.0,0.0,0.0,9.17,2.8,0.0,0.0,0.0,3.2749999883035716
"Pureed Baby Food, Apple & Red Bean",556.0,0.0,0.0,0.0,0.0,7.5,5.56,0.0,0.0,0.0,1.348920860883236
"Baby Food, Apple, Strawberry",209.0,0.0,0.0,0.0,0.0,10.0,2.09,0.0,0.0,0.0,4.784688972322063
"100% Naturalcorn, Pear & Pineapple",280.0,0.0,0.0,0.0,0.0,6.67,2.8,0.0,0.0,0.0,2.382142848635204
"Baby Food, Sweet Potato, Orange & Pineapple",280.0,0.0,0.0,0.0,0.0,10.0,2.8,0.0,0.0,0.0,3.5714285586734693
Organic Baby Food,339.0,0.0,0.0,1.01,0.0,13.13,3.39,0.0,0.0,0.29793510236597315,3.873156330757651
Organic Pureed Baby Food,255.0,0.0,0.0,0.0,0.0,9.09,2.55,0.0,0.0,0.0,3.5647058683737027
"Naturals Puree, Just Honeycrisp Apples",222.0,0.0,0.0,0.0,0.0,12.39,2.22,0.0,0.0,0.0,5.581081055941076
Naturals Bananas,368.0,0.0,0.0,0.0,0.0,15.93,3.68,0.0,0.0,0.0,4.3288043360630315
Just Sweet Potatoes,297.0,0.0,0.0,0.0,0.0,9.73,2.97,0.0,0.0,0.0,3.276094265063656
"Purred Baby Food, Carrot",146.0,0.0,0.0,0.0,0.0,3.54,1.46,0.0,0.0,0.0,2.424657517639332
Just Bartlett Pears,259.0,0.0,0.0,0.0,0.0,11.5,2.59,0.0,0.0,0.0,4.440154423010987
Naturals Just Green Beans,130.0,0.0,0.0,0.0,0.0,2.65,1.3,0.0,0.0,0.0,2.038461522781065
"Pureed Baby Food, Sweet Corn & Green Beans",222.0,0.0,0.0,0.88,0.0,4.42,2.22,0.0,0.0,0.3963963946108271,1.990990982022563
"Pureed Baby Food, Banana, Orange & Pineapple",335.0,0.0,0.0,0.0,0.0,15.04,3.35,0.0,0.0,0.0,4.489552225404322
"Naturals Pureed Baby Food, Raspberry, Apple & Beets",222.0,0.0,0.0,0.0,0.0,10.62,2.22,0.0,0.0,0.0,4.783783762235208
"Beets, Pear & Pomegranate",222.0,0.0,0.0,0.0,0.0,8.85,2.22,0.0,0.0,0.0,3.98648646852934
"Naturals Pureed Baby Food, Banana, Blueberry & Green Beans",297.0,0.0,0.0,0.0,0.0,13.27,2.97,0.0,0.0,0.0,4.468013452969652
"Stage 2 Peas, Green Beans & Asparagus",184.0,0.0,0.0,0.0,0.0,2.65,1.84,0.0,0.0,0.0,1.4402173834770795
Apple & Pumpkin,184.0,0.0,0.0,0.0,0.0,8.85,1.84,0.0,0.0,0.0,4.809782582555529
"Naturals Just Guava, Pear & Strawberry",222.0,0.0,0.0,0.0,0.0,8.85,2.22,0.0,0.0,0.0,3.98648646852934
"Naturals Apple, Cinnamon & Granola",222.0,0.0,0.0,0.0,0.0,7.96,2.22,0.0,0.0,0.0,3.5855855694342993
"Naturals, Just Raspberry & Carrot",167.0,0.0,0.0,0.0,0.0,4.42,1.67,0.0,0.0,0.0,2.646706570977805
Pureed Baby Food,184.0,0.0,0.0,0.0,0.0,4.42,1.84,0.0,0.0,0.0,2.402173899988185
"Naturals, Just Spinach, Zucchini, & Peas",146.0,0.0,0.0,0.0,0.0,1.77,1.46,0.0,0.0,0.0,1.212328758819666
"Naturals, Just Sweet Corn, Kale & Spinach, Baby Food",259.0,0.0,0.0,0.88,0.0,4.42,2.59,0.0,0.0,0.3397683384564929,1.7065636999746576
"Naturals Just Sweet Potato, Squash & Peas",222.0,0.0,0.0,0.0,0.0,7.08,2.22,0.0,0.0,0.0,3.1891891748234724
"Naturals Spinach,Zucchini & Quinoa",184.0,0.0,0.0,1.77,0.0,0.88,1.84,0.0,0.0,0.9619565165111058,0.47826086696597353
"Naturals Mango, Carrot, Strawberry & Chia",259.0,0.0,0.0,0.88,0.0,8.85,2.59,0.0,0.0,0.3397683384564929,3.4169884037954117
Naturals Just Apple & Strawberry,259.0,0.0,0.0,0.0,0.0,12.39,2.59,0.0,0.0,0.0,4.783783765313576
"Pureed Baby Food, Corn, Pear & Pineapple",297.0,0.0,0.0,0.44,0.0,10.62,2.97,0.0,0.0,0.14814814764933282,3.5757575637179877
"Natural Sweet Potato, Orange & Pineapple",259.0,0.0,0.0,0.0,0.0,9.73,2.59,0.0,0.0,0.0,3.7567567422519046
Baby Pureed Food,255.0,0.0,0.0,0.0,0.0,14.14,2.55,0.0,0.0,0.0,5.545098017470204
Organic Pureed Baby Food,297.0,0.0,0.0,0.0,0.0,11.11,2.97,0.0,0.0,0.0,3.740740728145654
Organic Baby Food,339.0,0.0,0.0,0.0,0.0,14.14,3.39,0.0,0.0,0.0,4.171091433123624
Organic Pureed Baby Food,255.0,0.0,0.0,0.0,0.0,7.07,2.55,0.0,0.0,0.0,2.772549008735102
Coldpuree Organic Baby Food,339.0,0.0,0.0,0.0,0.0,7.07,3.39,0.0,0.0,0.0,2.085545716561812
Organic Pureed Baby Food,339.0,0.0,0.0,0.0,0.0,8.08,3.39,0.0,0.0,0.0,2.383480818927785
Strawberry Preserves,1260.0,0.0,0.0,0.0,0.0,60.0,12.6,0.0,0.0,0.0,4.761904758125472
"Boston's, Popcorn, Sea Salt",2092.0,0.0,0.0,26.67,0.0,0.0,20.92,0.0,0.0,1.2748565959489215,0.0
"Boston's, Popcorn, Aged White Cheddar",2092.0,0.0,0.0,30.0,0.0,0.0,20.92,0.0,0.0,1.434034416140519,0.0
Popcorn,2092.0,0.0,0.0,26.67,0.0,3.33,20.92,0.0,0.0,1.2748565959489215,0.15917782019159762
Cre Mex Grade A Sour Ceream,766.0,0.0,0.0,16.67,0.0,0.0,7.66,0.0,0.0,2.1762402060362405,0.0
Sambal Matah Indonesian Salsa,1176.0,0.0,0.0,18.75,0.0,12.5,11.76,0.0,0.0,1.5943877537462687,1.0629251691641792
Adobo Para Birria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marinade For Adobada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marinade For Carne Al Pastor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Adobo, Marinade For Ribs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chef Marito, Adobo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adobo Tamales Verdes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fajitas Rancheras, Fajitas",71.0,0.0,0.0,3.33,0.0,0.0,0.71,0.0,0.0,4.6901407790121015,0.0
"Jugo De Limon, Lime Juice",13.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
Fajitas Marinade,335.0,0.0,0.0,3.33,0.0,3.33,3.35,0.0,0.0,0.9940298477790155,0.9940298477790155
Chicken Marinade,209.0,0.0,0.0,0.0,0.0,3.33,2.09,0.0,0.0,0.0,1.5933014277832467
Meat Marinade,418.0,0.0,0.0,6.67,0.0,3.33,4.18,0.0,0.0,1.595693776086857,0.7966507157974864
"Chef Merito, Seasoned Tenderizer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulated Garlic Powder,1209.0,0.0,0.0,0.0,0.0,0.0,12.09,0.0,0.0,0.0,0.0
"Chef Merito, Fish Seasoning",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fish Seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chef Merito, Turkey Seasoning",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seasoned Tenderizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spiced Annatto Seed Paste,749.0,0.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0
Almond Butter,2485.0,0.0,0.0,53.12,0.0,6.25,24.85,0.0,0.0,2.1376257536669514,0.25150905422474484
"Waterhill Naturals, Uncured Beef Hot Dogs",971.0,0.0,0.0,17.86,0.0,1.79,9.71,0.0,0.0,1.839340883790586,0.18434603482559625
"Waterhill, Uncured Hickory Smoked Bacon",2280.0,0.0,0.0,54.55,0.0,0.0,22.8,0.0,0.0,2.3925438585997614,0.0
"Thin 'N Trim, Fully Cooked Chicken Sausage, Spinach & Red Onion",523.0,0.0,0.0,4.46,0.0,0.0,5.23,0.0,0.0,0.8527724649086568,0.0
"Thin 'N Trim, Chicken Sausage",523.0,0.0,0.0,4.46,0.0,0.0,5.23,0.0,0.0,0.8527724649086568,0.0
"Thin 'N Trim, Fully Cooked Chicken Sausage",523.0,0.0,0.0,4.46,0.0,0.0,5.23,0.0,0.0,0.8527724649086568,0.0
"Fully Cooked Chicken Sausage, Chipotle & Peach Salsa",523.0,0.0,0.0,4.46,0.0,0.0,5.23,0.0,0.0,0.8527724649086568,0.0
Chicken Sausage,598.0,0.0,0.0,4.46,0.0,3.57,5.98,0.0,0.0,0.7458193967461214,0.5969899655568729
Uncured Turkey Hot Dogs,895.0,0.0,0.0,14.29,0.0,1.79,8.95,0.0,0.0,1.5966480429087728,0.19999999977653632
Gourmet Chicken Hot Dogs,523.0,0.0,0.0,4.46,0.0,0.0,5.23,0.0,0.0,0.8527724649086568,0.0
Naturals Chicken Breast,335.0,0.0,0.0,0.89,0.0,0.0,3.35,0.0,0.0,0.2656716409979951,0.0
Frankfurts Sausage,1172.0,0.0,0.0,26.0,0.0,0.0,11.72,0.0,0.0,2.218430032236834,0.0
Italian Style Roast Beef,523.0,0.0,0.0,3.57,0.0,0.0,5.23,0.0,0.0,0.6826003811040146,0.0
Seasoned Cooked Roast Beef,523.0,0.0,0.0,3.57,0.0,1.79,5.23,0.0,0.0,0.6826003811040146,0.34225621349473
Uncured Black Forest Ham,448.0,0.0,0.0,3.57,0.0,5.36,4.48,0.0,0.0,0.7968749982212611,1.196428568757972
Buffalo Style Chicken Breast,335.0,0.0,0.0,0.89,0.0,0.0,3.35,0.0,0.0,0.2656716409979951,0.0
Oven Roasted Turkey Breast,335.0,0.0,0.0,0.89,0.0,0.0,3.35,0.0,0.0,0.2656716409979951,0.0
Honey Smoked Turkey Breast,335.0,0.0,0.0,0.89,0.0,0.0,3.35,0.0,0.0,0.2656716409979951,0.0
"Waterhill Naturals, Oven Roasted Chicken Breast",335.0,0.0,0.0,0.89,0.0,0.0,3.35,0.0,0.0,0.2656716409979951,0.0
Cooked Corned Beef Round,523.0,0.0,0.0,5.36,0.0,1.79,5.23,0.0,0.0,1.0248565945987447,0.34225621349473
Cooked Pastrami Round,523.0,0.0,0.0,5.36,0.0,1.79,5.23,0.0,0.0,1.0248565945987447,0.34225621349473
Cashew Butter,2485.0,0.0,0.0,50.0,0.0,3.12,24.85,0.0,0.0,2.0120724337979587,0.12555331986899262
